customer_id,recency,frequency,monetary,Segment
CS3347,21/12/14,19,1297,Silver-P2
CS3348,23/02/15,28,2024,Premium-P0
CS3349,21/12/14,20,1483,Silver-P2
CS3350,11/03/15,18,1300,Silver-P2
CS3351,27/12/14,20,1370,Silver-P2
CS3352,26/01/15,16,1190,Silver-P2
CS3353,09/03/15,26,1823,Premium-P0
CS3354,03/02/15,16,963,Gold-P1
CS3355,23/02/15,30,2118,Premium-P0
CS3356,10/01/15,31,2221,Premium-P0
CS3357,08/11/14,22,1482,Silver-P2
CS3358,19/04/14,23,1613,Silver-P2
CS3359,06/03/15,25,1712,Premium-P0
CS3360,13/10/14,22,1410,Silver-P2
CS3361,17/10/14,17,1225,Silver-P2
CS3362,13/11/14,30,2303,Premium-P0
CS3363,11/12/14,23,1570,Silver-P2
CS3364,02/01/15,15,1082,Silver-P2
CS3365,13/10/14,23,1747,Silver-P2
CS3366,08/02/15,24,1869,Silver-P2
CS3367,31/01/15,16,1274,Silver-P2
CS3368,19/02/15,26,1658,Premium-P0
CS3369,30/01/15,25,1731,Premium-P0
CS3370,12/03/15,9,616,Silver-P2
CS3371,14/01/15,25,1820,Premium-P0
CS3372,05/03/15,23,1642,Silver-P2
CS3373,16/03/15,25,1597,Premium-P0
CS3374,10/01/15,18,1195,Silver-P2
CS3375,06/01/15,18,1159,Silver-P2
CS3376,23/02/15,18,1149,Silver-P2
CS3377,15/01/15,23,1892,Silver-P2
CS3378,10/12/14,10,749,Silver-P2
CS3379,04/12/14,14,1078,Silver-P2
CS3380,24/11/14,15,1114,Silver-P2
CS3381,07/10/14,14,982,Gold-P1
CS3382,04/03/15,24,1666,Silver-P2
CS3383,01/03/15,26,1764,Premium-P0
CS3384,07/03/15,21,1526,Silver-P2
CS3385,19/01/15,13,778,Gold-P1
CS3386,24/09/14,20,1430,Silver-P2
CS3387,20/02/15,13,1064,Silver-P2
CS3388,15/02/15,22,1337,Silver-P2
CS3389,07/11/14,16,1132,Silver-P2
CS3390,07/01/15,17,1208,Silver-P2
CS3391,21/11/14,19,1459,Silver-P2
CS3392,03/12/14,16,1169,Silver-P2
CS3393,26/02/15,14,976,Gold-P1
CS3394,28/12/14,17,1365,Silver-P2
CS3395,15/02/15,11,637,Gold-P1
CS3396,17/02/15,17,1102,Silver-P2
CS3397,07/01/15,20,1406,Silver-P2
CS3398,14/02/15,21,1581,Silver-P2
CS3399,20/07/14,17,1206,Silver-P2
CS3400,27/02/15,24,1615,Silver-P2
CS3401,09/03/15,20,1460,Silver-P2
CS3402,12/12/14,18,1246,Silver-P2
CS3403,10/03/15,22,1536,Silver-P2
CS3404,03/03/15,21,1545,Silver-P2
CS3405,04/01/15,12,837,Gold-P1
CS3406,10/01/15,23,1506,Silver-P2
CS3407,14/01/15,15,1025,Silver-P2
CS3408,10/03/15,21,1515,Silver-P2
CS3409,13/02/15,27,2106,Premium-P0
CS3410,10/03/15,26,1942,Premium-P0
CS3411,02/03/15,21,1556,Silver-P2
CS3412,07/11/14,18,1349,Silver-P2
CS3413,10/03/15,13,936,Gold-P1
CS3414,19/01/15,28,2105,Premium-P0
CS3415,07/03/15,22,1682,Silver-P2
CS3416,23/02/15,20,1441,Silver-P2
CS3417,10/03/15,29,1954,Premium-P0
CS3418,07/02/15,17,1200,Silver-P2
CS3419,04/02/15,22,1635,Silver-P2
CS3420,11/03/15,28,1768,Premium-P0
CS3421,26/02/15,24,1617,Silver-P2
CS3422,11/06/14,14,930,Gold-P1
CS3423,18/02/15,17,1165,Silver-P2
CS3424,18/02/15,17,1219,Silver-P2
CS3425,22/02/15,20,1366,Silver-P2
CS3426,29/01/15,28,1896,Premium-P0
CS3427,02/03/15,16,1174,Silver-P2
CS3428,25/10/14,22,1553,Silver-P2
CS3429,20/10/14,22,1599,Silver-P2
CS3430,12/01/15,15,1006,Silver-P2
CS3431,19/11/14,22,1661,Silver-P2
CS3432,06/01/15,16,1092,Silver-P2
CS3433,25/02/15,20,1354,Silver-P2
CS3434,17/09/14,21,1429,Silver-P2
CS3435,03/02/15,16,1041,Silver-P2
CS3436,23/11/14,17,1256,Silver-P2
CS3437,06/02/15,17,1329,Silver-P2
CS3438,28/08/14,17,1175,Silver-P2
CS3439,02/02/15,21,1320,Silver-P2
CS3440,04/03/15,29,1905,Premium-P0
CS3441,25/12/14,26,1721,Premium-P0
CS3442,07/03/15,26,1850,Premium-P0
CS3443,18/10/14,16,1113,Silver-P2
CS3444,13/01/15,20,1453,Silver-P2
CS3445,20/07/14,13,839,Gold-P1
CS3446,27/02/15,12,837,Gold-P1
CS3447,16/12/14,24,1810,Silver-P2
CS3448,03/02/15,21,1640,Silver-P2
CS3449,14/01/15,16,1048,Silver-P2
CS3450,30/09/14,23,1690,Silver-P2
CS3451,03/03/15,23,1736,Silver-P2
CS3452,03/03/15,24,1714,Silver-P2
CS3453,16/02/15,25,1726,Premium-P0
CS3454,09/02/15,21,1434,Silver-P2
CS3455,29/05/14,21,1292,Silver-P2
CS3456,08/01/15,23,1679,Silver-P2
CS3457,09/02/15,14,1048,Silver-P2
CS3458,13/03/15,18,1181,Silver-P2
CS3459,15/01/15,21,1361,Silver-P2
CS3460,22/01/15,19,1440,Silver-P2
CS3461,06/02/15,15,997,Gold-P1
CS3462,11/12/14,24,1843,Silver-P2
CS3463,07/01/15,21,1500,Silver-P2
CS3464,16/02/15,20,1321,Silver-P2
CS3465,11/02/15,20,1286,Silver-P2
CS3466,05/03/15,21,1429,Silver-P2
CS3467,11/11/14,12,813,Gold-P1
CS3468,10/01/15,24,1830,Silver-P2
CS3469,24/12/14,22,1516,Silver-P2
CS3470,13/01/15,30,2035,Premium-P0
CS3471,10/11/14,21,1538,Silver-P2
CS3472,02/01/15,17,1115,Silver-P2
CS3473,09/01/15,20,1406,Silver-P2
CS3474,22/12/14,17,1113,Silver-P2
CS3475,11/01/15,25,1811,Premium-P0
CS3476,29/12/14,18,1322,Silver-P2
CS3477,06/01/15,31,1978,Premium-P0
CS3478,08/03/15,21,1391,Silver-P2
CS3479,01/03/15,14,1015,Silver-P2
CS3480,10/03/15,27,1890,Premium-P0
CS3481,05/03/15,24,1601,Silver-P2
CS3482,25/12/14,17,1208,Silver-P2
CS3483,20/11/14,29,1977,Premium-P0
CS3484,14/10/14,13,867,Gold-P1
CS3485,19/09/14,25,1633,Premium-P0
CS3486,12/10/14,16,1147,Silver-P2
CS3487,05/04/14,9,703,Silver-P2
CS3488,01/02/15,22,1490,Silver-P2
CS3489,14/02/15,19,1357,Silver-P2
CS3490,09/03/15,18,1155,Silver-P2
CS3491,25/02/15,18,1165,Silver-P2
CS3492,08/03/15,26,1826,Premium-P0
CS3493,26/09/14,20,1397,Silver-P2
CS3494,30/12/14,15,1074,Silver-P2
CS3495,16/10/14,19,1326,Silver-P2
CS3496,09/02/15,16,1254,Silver-P2
CS3497,10/12/14,11,900,Gold-P1
CS3498,05/03/15,22,1480,Silver-P2
CS3499,09/01/15,21,1330,Silver-P2
CS3500,12/02/15,21,1495,Silver-P2
CS3501,06/03/15,27,2083,Premium-P0
CS3502,25/11/14,17,1057,Silver-P2
CS3503,10/02/15,17,1143,Silver-P2
CS3504,07/03/15,30,2207,Premium-P0
CS3505,08/01/15,23,1627,Silver-P2
CS3506,02/09/14,14,906,Gold-P1
CS3507,24/02/15,15,1054,Silver-P2
CS3508,30/01/15,20,1453,Silver-P2
CS3509,24/01/15,28,2151,Premium-P0
CS3510,11/01/15,23,1603,Silver-P2
CS3511,08/03/15,20,1390,Silver-P2
CS3512,08/03/15,16,1215,Silver-P2
CS3513,01/11/14,15,1154,Silver-P2
CS3514,14/01/15,20,1532,Silver-P2
CS3515,31/01/15,25,1679,Premium-P0
CS3516,26/02/15,14,941,Gold-P1
CS3517,15/03/15,24,1654,Silver-P2
CS3518,07/03/15,25,1560,Premium-P0
CS3519,03/02/15,22,1668,Silver-P2
CS3520,03/02/15,24,1678,Silver-P2
CS3521,30/11/14,21,1506,Silver-P2
CS3522,09/12/14,11,742,Gold-P1
CS3523,08/03/15,17,1089,Silver-P2
CS3524,03/02/15,22,1475,Silver-P2
CS3525,18/01/15,17,1269,Silver-P2
CS3526,06/03/15,24,1583,Silver-P2
CS3527,01/02/15,17,1031,Silver-P2
CS3528,02/11/14,21,1407,Silver-P2
CS3529,24/11/14,21,1465,Silver-P2
CS3530,25/11/14,30,2186,Premium-P0
CS3531,10/02/15,22,1611,Silver-P2
CS3532,01/07/14,14,1007,Silver-P2
CS3533,20/01/15,19,1406,Silver-P2
CS3534,23/01/15,15,1095,Silver-P2
CS3535,19/12/14,19,1281,Silver-P2
CS3536,10/12/14,21,1689,Silver-P2
CS3537,22/04/14,15,1029,Silver-P2
CS3538,06/02/15,12,934,Gold-P1
CS3539,08/03/15,19,1406,Silver-P2
CS3540,04/03/15,23,1646,Silver-P2
CS3541,10/02/15,26,1932,Premium-P0
CS3542,26/11/14,21,1595,Silver-P2
CS3543,01/02/15,24,1676,Silver-P2
CS3544,11/01/15,20,1444,Silver-P2
CS3545,11/02/15,20,1368,Silver-P2
CS3546,25/12/14,16,1130,Silver-P2
CS3547,20/02/15,21,1531,Silver-P2
CS3548,07/02/15,19,1398,Silver-P2
CS3549,04/03/15,19,1441,Silver-P2
CS3550,01/01/15,20,1403,Silver-P2
CS3551,15/03/15,18,1205,Silver-P2
CS3552,14/03/15,21,1467,Silver-P2
CS3553,11/03/15,14,1098,Silver-P2
CS3554,06/02/15,17,1305,Silver-P2
CS3555,20/11/14,18,1194,Silver-P2
CS3556,16/11/14,13,853,Gold-P1
CS3557,10/03/15,24,1872,Silver-P2
CS3558,04/03/15,20,1449,Silver-P2
CS3559,24/02/15,23,1536,Silver-P2
CS3560,14/03/15,20,1473,Silver-P2
CS3561,04/02/15,28,1967,Premium-P0
CS3562,16/12/14,16,1274,Silver-P2
CS3563,01/03/15,21,1486,Silver-P2
CS3564,24/01/15,20,1330,Silver-P2
CS3565,19/02/15,13,876,Gold-P1
CS3566,02/03/15,21,1505,Silver-P2
CS3567,16/10/14,15,1044,Silver-P2
CS3568,30/01/15,26,1863,Premium-P0
CS3569,13/02/15,23,1668,Silver-P2
CS3570,15/03/15,23,1550,Silver-P2
CS3571,23/01/15,19,1276,Silver-P2
CS3572,04/08/14,19,1323,Silver-P2
CS3573,10/07/14,13,952,Gold-P1
CS3574,27/02/15,22,1482,Silver-P2
CS3575,28/02/15,16,1069,Silver-P2
CS3576,07/01/15,20,1414,Silver-P2
CS3577,25/02/15,20,1388,Silver-P2
CS3578,19/11/14,16,1063,Silver-P2
CS3579,29/12/14,24,1566,Silver-P2
CS3580,16/01/14,19,1413,Silver-P2
CS3581,15/01/15,20,1350,Silver-P2
CS3582,26/09/14,20,1459,Silver-P2
CS3583,09/02/15,17,1084,Silver-P2
CS3584,22/02/15,20,1564,Silver-P2
CS3585,08/02/15,15,1096,Silver-P2
CS3586,23/01/15,23,1675,Silver-P2
CS3587,06/12/14,21,1466,Silver-P2
CS3588,13/02/15,25,1815,Premium-P0
CS3589,04/01/15,20,1388,Silver-P2
CS3590,04/01/15,16,1067,Silver-P2
CS3591,05/01/15,28,1757,Premium-P0
CS3592,05/03/15,27,1804,Premium-P0
CS3593,07/03/15,23,1649,Silver-P2
CS3594,10/01/15,26,1999,Premium-P0
CS3595,10/03/15,19,1293,Silver-P2
CS3596,03/03/15,22,1601,Silver-P2
CS3597,13/01/15,23,1618,Silver-P2
CS3598,12/12/14,20,1398,Silver-P2
CS3599,11/01/15,20,1375,Silver-P2
CS3600,05/12/14,17,1138,Silver-P2
CS3601,05/12/14,11,768,Gold-P1
CS3602,27/02/15,20,1566,Silver-P2
CS3603,24/01/15,16,1050,Silver-P2
CS3604,06/03/15,19,1175,Silver-P2
CS3605,13/01/15,16,998,Gold-P1
CS3606,18/02/15,16,1150,Silver-P2
CS3607,01/03/15,20,1432,Silver-P2
CS3608,19/11/14,17,1159,Silver-P2
CS3609,07/02/15,18,1202,Silver-P2
CS3610,21/02/15,28,1910,Premium-P0
CS3611,13/02/15,22,1729,Silver-P2
CS3612,14/01/15,26,1650,Premium-P0
CS3613,14/12/14,18,1397,Silver-P2
CS3614,19/01/15,20,1328,Silver-P2
CS3615,21/01/15,31,2263,Premium-P0
CS3616,19/01/15,15,1023,Silver-P2
CS3617,21/02/15,22,1606,Silver-P2
CS3618,28/10/14,23,1539,Silver-P2
CS3619,12/03/15,25,1740,Premium-P0
CS3620,25/02/15,22,1518,Silver-P2
CS3621,27/12/14,28,1885,Premium-P0
CS3622,03/03/15,24,1760,Silver-P2
CS3623,16/01/15,22,1539,Silver-P2
CS3624,12/10/14,23,1613,Silver-P2
CS3625,09/01/15,16,1087,Silver-P2
CS3626,01/01/15,23,1521,Silver-P2
CS3627,30/11/14,19,1259,Silver-P2
CS3628,30/01/15,21,1296,Silver-P2
CS3629,15/03/15,20,1364,Silver-P2
CS3630,23/02/15,25,1821,Premium-P0
CS3631,12/02/15,22,1481,Silver-P2
CS3632,13/03/15,27,1947,Premium-P0
CS3633,13/12/14,17,1263,Silver-P2
CS3634,12/12/14,15,1008,Silver-P2
CS3635,03/02/15,22,1559,Silver-P2
CS3636,05/03/15,14,932,Gold-P1
CS3637,08/02/15,25,1752,Premium-P0
CS3638,25/01/15,13,868,Gold-P1
CS3639,09/03/15,20,1396,Silver-P2
CS3640,07/02/15,17,1117,Silver-P2
CS3641,08/02/15,21,1454,Silver-P2
CS3642,07/08/14,14,977,Gold-P1
CS3643,10/01/15,18,1153,Silver-P2
CS3644,11/02/15,18,1188,Silver-P2
CS3645,07/02/15,27,1887,Premium-P0
CS3646,06/01/15,22,1494,Silver-P2
CS3647,03/03/15,19,1223,Silver-P2
CS3648,13/03/15,17,1054,Silver-P2
CS3649,26/02/15,21,1450,Silver-P2
CS3650,08/11/14,20,1353,Silver-P2
CS3651,19/09/14,18,1285,Silver-P2
CS3652,07/02/15,19,1362,Silver-P2
CS3653,17/02/15,22,1456,Silver-P2
CS3654,05/02/15,19,1627,Silver-P2
CS3655,29/01/15,22,1428,Silver-P2
CS3656,12/06/14,17,1237,Silver-P2
CS3657,23/01/15,22,1560,Silver-P2
CS3658,29/01/15,27,1732,Premium-P0
CS3659,15/02/15,21,1529,Silver-P2
CS3660,06/02/15,16,1148,Silver-P2
CS3661,09/03/15,24,1614,Silver-P2
CS3662,04/02/15,23,1721,Silver-P2
CS3663,01/02/15,17,1177,Silver-P2
CS3664,06/03/15,20,1462,Silver-P2
CS3665,28/12/14,14,1040,Silver-P2
CS3666,19/10/14,19,1333,Silver-P2
CS3667,17/02/15,19,1286,Silver-P2
CS3668,02/11/14,17,1276,Silver-P2
CS3669,09/03/15,15,1109,Silver-P2
CS3670,24/02/15,20,1344,Silver-P2
CS3671,28/11/14,21,1341,Silver-P2
CS3672,23/01/15,20,1546,Silver-P2
CS3673,14/03/15,24,1954,Silver-P2
CS3674,24/08/14,17,1181,Silver-P2
CS3675,07/02/15,17,1157,Silver-P2
CS3676,03/02/15,20,1273,Silver-P2
CS3677,03/03/15,12,784,Gold-P1
CS3678,31/01/15,18,1306,Silver-P2
CS3679,17/07/14,20,1326,Silver-P2
CS3680,17/12/14,13,1036,Silver-P2
CS3681,12/03/15,21,1329,Silver-P2
CS3682,05/09/14,19,1344,Silver-P2
CS3683,25/02/15,21,1535,Silver-P2
CS3684,01/11/13,15,1008,Silver-P2
CS3685,05/03/15,24,1601,Silver-P2
CS3686,28/10/14,19,1345,Silver-P2
CS3687,15/02/15,15,1108,Silver-P2
CS3688,01/03/15,27,2014,Premium-P0
CS3689,02/01/15,21,1515,Silver-P2
CS3690,25/02/15,19,1362,Silver-P2
CS3691,29/07/14,15,1027,Silver-P2
CS3692,19/01/15,25,1804,Premium-P0
CS3693,11/06/14,16,1182,Silver-P2
CS3694,22/12/14,19,1377,Silver-P2
CS3695,14/03/15,24,1587,Silver-P2
CS3696,23/08/14,21,1387,Silver-P2
CS3697,05/03/15,21,1521,Silver-P2
CS3698,05/03/15,14,854,Gold-P1
CS3699,18/02/15,24,1692,Silver-P2
CS3700,11/02/15,11,884,Gold-P1
CS3701,13/10/14,16,1296,Silver-P2
CS3702,10/01/15,30,2175,Premium-P0
CS3703,27/11/14,19,1340,Silver-P2
CS3704,08/08/14,17,1188,Silver-P2
CS3705,13/01/15,23,1684,Silver-P2
CS3706,05/03/15,29,1929,Premium-P0
CS3707,06/03/15,18,1226,Silver-P2
CS3708,01/03/15,20,1520,Silver-P2
CS3709,19/01/15,15,1040,Silver-P2
CS3710,14/03/15,22,1446,Silver-P2
CS3711,19/07/14,24,1852,Silver-P2
CS3712,24/02/15,20,1497,Silver-P2
CS3713,23/01/15,25,1752,Premium-P0
CS3714,10/02/15,22,1612,Silver-P2
CS3715,25/02/15,19,1382,Silver-P2
CS3716,13/02/15,14,919,Gold-P1
CS3717,10/11/14,11,614,Gold-P1
CS3718,05/01/15,21,1485,Silver-P2
CS3719,10/03/15,18,1430,Silver-P2
CS3720,23/01/15,17,1162,Silver-P2
CS3721,07/03/15,29,1965,Premium-P0
CS3722,29/01/15,13,901,Gold-P1
CS3723,05/02/15,19,1372,Silver-P2
CS3724,26/08/14,18,1235,Silver-P2
CS3725,24/02/15,14,921,Gold-P1
CS3726,23/02/15,27,1927,Premium-P0
CS3727,29/11/14,25,1839,Premium-P0
CS3728,25/02/15,15,1006,Silver-P2
CS3729,19/12/14,22,1618,Silver-P2
CS3730,01/03/15,17,1270,Silver-P2
CS3731,31/12/14,16,1043,Silver-P2
CS3732,27/09/14,18,1283,Silver-P2
CS3733,15/03/15,22,1593,Silver-P2
CS3734,06/12/14,20,1355,Silver-P2
CS3735,01/08/14,25,1776,Premium-P0
CS3736,07/12/14,20,1314,Silver-P2
CS3737,08/03/15,15,1111,Silver-P2
CS3738,09/02/15,19,1165,Silver-P2
CS3739,20/02/15,25,1657,Premium-P0
CS3740,11/03/15,17,1071,Silver-P2
CS3741,06/03/15,19,1305,Silver-P2
CS3742,07/03/15,21,1413,Silver-P2
CS3743,25/02/15,19,1424,Silver-P2
CS3744,12/03/15,22,1654,Silver-P2
CS3745,03/01/15,17,1178,Silver-P2
CS3746,02/01/15,19,1475,Silver-P2
CS3747,06/03/15,20,1449,Silver-P2
CS3748,23/11/14,13,829,Gold-P1
CS3749,04/03/15,23,1658,Silver-P2
CS3750,16/02/15,17,1262,Silver-P2
CS3751,07/02/15,21,1515,Silver-P2
CS3752,12/02/15,26,1922,Premium-P0
CS3753,03/12/14,20,1412,Silver-P2
CS3754,11/12/14,25,1886,Premium-P0
CS3755,01/01/15,22,1442,Silver-P2
CS3756,14/02/15,19,1271,Silver-P2
CS3757,30/09/14,22,1559,Silver-P2
CS3758,25/07/14,22,1493,Silver-P2
CS3759,19/11/14,23,1646,Silver-P2
CS3760,28/09/14,22,1348,Silver-P2
CS3761,12/02/15,24,1732,Silver-P2
CS3762,24/02/15,22,1508,Silver-P2
CS3763,15/03/15,15,1101,Silver-P2
CS3764,20/12/14,16,926,Gold-P1
CS3765,31/12/14,17,1080,Silver-P2
CS3766,19/09/14,7,561,Silver-P2
CS3767,03/01/15,21,1336,Silver-P2
CS3768,21/02/15,21,1597,Silver-P2
CS3769,27/02/15,22,1403,Silver-P2
CS3770,10/02/15,28,1914,Premium-P0
CS3771,04/03/15,24,1777,Silver-P2
CS3772,25/12/14,18,1137,Silver-P2
CS3773,27/02/15,21,1431,Silver-P2
CS3774,13/04/14,18,1199,Silver-P2
CS3775,27/02/15,26,1773,Premium-P0
CS3776,06/01/15,23,1698,Silver-P2
CS3777,07/03/15,22,1591,Silver-P2
CS3778,20/02/15,31,2055,Premium-P0
CS3779,06/03/15,20,1494,Silver-P2
CS3780,03/02/15,13,794,Gold-P1
CS3781,15/03/15,12,885,Gold-P1
CS3782,09/08/14,14,1088,Silver-P2
CS3783,20/02/15,19,1505,Silver-P2
CS3784,01/01/15,18,1268,Silver-P2
CS3785,27/01/15,21,1616,Silver-P2
CS3786,29/01/15,18,1254,Silver-P2
CS3787,12/03/15,22,1558,Silver-P2
CS3788,03/01/15,22,1292,Silver-P2
CS3789,16/03/15,20,1509,Silver-P2
CS3790,16/03/15,19,1410,Silver-P2
CS3791,16/03/15,25,1761,Premium-P0
CS3792,12/11/14,13,1017,Silver-P2
CS3793,18/02/15,27,1694,Premium-P0
CS3794,17/01/15,25,1704,Premium-P0
CS3795,16/02/15,26,1885,Premium-P0
CS3796,10/02/15,19,1312,Silver-P2
CS3797,12/03/15,19,1273,Silver-P2
CS3798,07/12/14,19,1458,Silver-P2
CS3799,16/10/14,36,2513,Premium-P0
CS3800,06/03/15,16,1022,Silver-P2
CS3801,15/01/15,20,1422,Silver-P2
CS3802,18/02/15,25,1794,Premium-P0
CS3803,26/03/14,14,951,Gold-P1
CS3804,20/07/14,21,1591,Silver-P2
CS3805,11/12/14,35,2453,Premium-P0
CS3806,07/10/14,14,1030,Silver-P2
CS3807,04/01/15,20,1522,Silver-P2
CS3808,13/02/15,26,2058,Premium-P0
CS3809,08/02/15,21,1418,Silver-P2
CS3810,16/08/14,14,1027,Silver-P2
CS3811,07/12/14,18,1386,Silver-P2
CS3812,20/02/15,26,1789,Premium-P0
CS3813,18/12/14,24,1641,Silver-P2
CS3814,31/01/15,17,1228,Silver-P2
CS3815,04/09/14,14,1018,Silver-P2
CS3816,07/02/15,19,1376,Silver-P2
CS3817,28/02/15,29,2094,Premium-P0
CS3818,19/11/14,18,1299,Silver-P2
CS3819,26/09/14,27,1920,Premium-P0
CS3820,29/12/14,20,1314,Silver-P2
CS3821,10/02/15,30,2240,Premium-P0
CS3822,11/03/15,29,2101,Premium-P0
CS3823,12/03/15,24,1699,Silver-P2
CS3824,01/01/15,22,1420,Silver-P2
CS3825,14/10/14,17,1193,Silver-P2
CS3826,07/02/15,24,1583,Silver-P2
CS3827,25/07/14,21,1487,Silver-P2
CS3828,16/12/14,28,2055,Premium-P0
CS3829,06/02/15,19,1273,Silver-P2
CS3830,09/01/15,21,1526,Silver-P2
CS3831,24/02/15,20,1317,Silver-P2
CS3832,03/02/15,21,1450,Silver-P2
CS3833,30/09/14,19,1339,Silver-P2
CS3834,05/03/15,23,1642,Silver-P2
CS3835,09/10/14,9,659,Silver-P2
CS3836,11/02/15,22,1541,Silver-P2
CS3837,26/07/14,11,799,Gold-P1
CS3838,12/10/14,18,1311,Silver-P2
CS3839,27/02/15,29,2028,Premium-P0
CS3840,06/12/14,25,1558,Premium-P0
CS3841,07/09/14,20,1193,Silver-P2
CS3842,16/09/14,29,2124,Premium-P0
CS3843,20/11/14,18,1373,Silver-P2
CS3844,12/12/14,22,1544,Silver-P2
CS3845,18/02/15,17,1246,Silver-P2
CS3846,07/03/15,18,1063,Silver-P2
CS3847,18/01/14,20,1266,Silver-P2
CS3848,03/08/14,23,1607,Silver-P2
CS3849,16/08/14,20,1372,Silver-P2
CS3850,16/03/15,19,1462,Silver-P2
CS3851,31/01/15,28,2072,Premium-P0
CS3852,26/02/15,20,1190,Silver-P2
CS3853,01/12/14,19,1382,Silver-P2
CS3854,14/02/15,18,1477,Silver-P2
CS3855,19/02/15,16,1096,Silver-P2
CS3856,12/09/14,14,925,Gold-P1
CS3857,29/12/14,19,1227,Silver-P2
CS3858,24/09/14,15,1105,Silver-P2
CS3859,26/11/14,19,1322,Silver-P2
CS3860,07/03/15,21,1653,Silver-P2
CS3861,17/02/15,16,1101,Silver-P2
CS3862,30/01/15,22,1571,Silver-P2
CS3863,13/02/15,23,1663,Silver-P2
CS3864,29/10/14,25,1880,Premium-P0
CS3865,04/11/14,17,1248,Silver-P2
CS3866,15/03/15,17,1200,Silver-P2
CS3867,20/08/14,15,969,Gold-P1
CS3868,28/02/15,24,1650,Silver-P2
CS3869,14/08/14,22,1647,Silver-P2
CS3870,25/02/15,14,1108,Silver-P2
CS3871,14/03/15,21,1402,Silver-P2
CS3872,01/03/15,17,1199,Silver-P2
CS3873,26/02/15,17,1112,Silver-P2
CS3874,05/03/15,21,1473,Silver-P2
CS3875,28/11/14,22,1460,Silver-P2
CS3876,27/01/15,29,1993,Premium-P0
CS3877,13/03/15,22,1383,Silver-P2
CS3878,27/02/15,14,1060,Silver-P2
CS3879,11/02/15,24,1920,Silver-P2
CS3880,28/09/14,22,1618,Silver-P2
CS3881,14/03/15,20,1439,Silver-P2
CS3882,30/12/14,19,1415,Silver-P2
CS3883,27/12/14,21,1546,Silver-P2
CS3884,06/03/15,24,1859,Silver-P2
CS3885,02/03/15,28,2129,Premium-P0
CS3886,13/12/14,19,1378,Silver-P2
CS3887,24/01/15,18,1366,Silver-P2
CS3888,18/02/15,20,1339,Silver-P2
CS3889,25/09/14,21,1374,Silver-P2
CS3890,21/02/15,20,1514,Silver-P2
CS3891,05/03/15,21,1402,Silver-P2
CS3892,20/10/14,13,863,Gold-P1
CS3893,19/02/15,18,1289,Silver-P2
CS3894,24/12/14,23,1765,Silver-P2
CS3895,11/12/14,25,1562,Premium-P0
CS3896,18/02/15,18,1320,Silver-P2
CS3897,11/01/15,30,2141,Premium-P0
CS3898,20/11/14,22,1498,Silver-P2
CS3899,26/01/15,17,1260,Silver-P2
CS3900,15/03/15,30,2077,Premium-P0
CS3901,31/01/15,17,1145,Silver-P2
CS3902,15/02/15,16,1126,Silver-P2
CS3903,28/10/14,21,1548,Silver-P2
CS3904,18/02/15,24,1704,Silver-P2
CS3905,14/07/14,13,854,Gold-P1
CS3906,13/12/14,18,1321,Silver-P2
CS3907,05/03/15,24,1810,Silver-P2
CS3908,29/01/15,20,1553,Silver-P2
CS3909,12/12/14,28,1832,Premium-P0
CS3910,02/03/15,20,1331,Silver-P2
CS3911,06/03/15,31,2229,Premium-P0
CS3912,14/08/14,20,1263,Silver-P2
CS3913,19/11/14,17,1159,Silver-P2
CS3914,25/01/15,21,1465,Silver-P2
CS3915,20/07/14,18,1208,Silver-P2
CS3916,12/12/14,15,1154,Silver-P2
CS3917,28/02/15,22,1637,Silver-P2
CS3918,05/03/15,27,2046,Premium-P0
CS3919,20/02/15,21,1478,Silver-P2
CS3920,29/01/15,17,1289,Silver-P2
CS3921,23/11/14,17,1272,Silver-P2
CS3922,24/01/15,11,775,Gold-P1
CS3923,11/08/14,21,1479,Silver-P2
CS3924,20/01/15,28,2075,Premium-P0
CS3925,08/03/15,19,1276,Silver-P2
CS3926,15/03/15,20,1454,Silver-P2
CS3927,15/11/14,26,1854,Premium-P0
CS3928,02/11/14,24,1616,Silver-P2
CS3929,14/03/15,22,1559,Silver-P2
CS3930,02/09/14,17,1234,Silver-P2
CS3931,31/07/14,10,648,Silver-P2
CS3932,03/02/15,20,1466,Silver-P2
CS3933,01/11/14,24,1694,Silver-P2
CS3934,10/11/14,22,1532,Silver-P2
CS3935,03/02/15,23,1549,Silver-P2
CS3936,08/12/14,21,1470,Silver-P2
CS3937,10/10/14,16,1149,Silver-P2
CS3938,12/06/14,15,963,Gold-P1
CS3939,21/02/15,20,1344,Silver-P2
CS3940,06/03/15,16,1021,Silver-P2
CS3941,17/11/14,23,1575,Silver-P2
CS3942,10/03/15,21,1428,Silver-P2
CS3943,20/02/15,22,1522,Silver-P2
CS3944,24/01/15,18,1348,Silver-P2
CS3945,19/01/15,18,1316,Silver-P2
CS3946,03/02/15,24,1348,Silver-P2
CS3947,12/02/15,23,1708,Silver-P2
CS3948,06/03/15,28,2158,Premium-P0
CS3949,02/03/15,14,958,Gold-P1
CS3950,15/02/15,19,1249,Silver-P2
CS3951,23/12/14,17,1239,Silver-P2
CS3952,17/02/15,18,1190,Silver-P2
CS3953,14/11/14,23,1675,Silver-P2
CS3954,27/02/15,23,1738,Silver-P2
CS3955,04/03/15,17,1230,Silver-P2
CS3956,07/03/15,22,1665,Silver-P2
